(train,1464739200000,99.32260215546609)
(train,1464739200000,48.3977223321128)
(train,1464739200000,187.35723936248422)
(train,1464739200000,300.7750784864827)
(train,1464739200000,413.7123052842892)
(train,1464739200000,480.8900271041693)
(train,1464739200000,564.8471514344469)
(train,1464739200000,137.53003932013553)
(train,1464739200000,259.51922200388776)
(train,1464739200000,355.827254586031)
(train,1464739200000,441.9108824587084)
(train,1464739200000,522.9494281820712)
(train,1464739200000,614.9555965564342)
(train,1464739200000,672.9863361279075)
(train,1464739200000,770.942336265897)
(train,1464739200000,853.9911959293711)
(train,1464739200000,720.1956256908629)
(train,1464739200000,809.0978087912594)
(train,1464739200000,939.4775559938917)
(train,1464739200000,1011.3427392995968)
(train,1464739200000,895.274829669333)
(train,1464739200000,977.3067163743972)
(train,1464739200000,1062.3993260539773)
(train,1464739200000,1116.3505755152678)
(train,1464739200000,1166.462025529946)
(train,1464739200000,1250.0824166869381)
(train,1464739200000,1204.7772161753903)
(train,1464739200000,1302.1127416377142)
(train,1464739200000,1406.340809959488)
(train,1464739200000,1348.2113827270346)
(train,1464739200000,1474.3538046293004)
(train,1464739200000,1557.6155547320768)
(train,1464739200000,1436.3847574606154)
(train,1464739200000,1505.4188255114707)
(train,1464739200000,1595.859964336659)
(train,1464739200000,1636.9022147741005)
(train,1464782400000,70.42658099405332)
(train,1464782400000,282.8305993512197)
(train,1464782400000,161.43945369869954)
(train,1464782400000,423.7640464951436)
(train,1464782400000,513.6884834805738)
(train,1464782400000,588.6126748186172)
(train,1464782400000,682.8415639915328)
(train,1464782400000,802.877122154733)
(train,1464782400000,893.8701441862279)
(train,1464782400000,968.2879095905142)
(train,1464782400000,1087.7428521774227)
(train,1464782400000,1198.7637185781264)
(train,1464782400000,1304.6155939586538)
(train,1464782400000,1397.1974906439928)
(train,1464782400000,1473.3408484074193)
(train,1464782400000,1577.5512112072354)
(train,1464782400000,1642.9448256912503)
(train,1464782400000,1729.695005352009)
(train,1464782400000,1821.8796030859985)
(train,1464782400000,1945.7566416047093)
(train,1464782400000,2135.1139049038416)
(train,1464782400000,2032.9928742906402)
(train,1464782400000,2239.579808624204)
(train,1464782400000,2362.640240910728)
(train,1464825600000,294.35769582854)
(train,1464825600000,523.6528923953682)
(train,1464825600000,127.42862241977552)
(train,1464825600000,400.6471742179854)
(train,1464825600000,658.615713140587)
(train,1464825600000,825.6513346814484)
(train,1464825600000,906.5740753931358)
(train,1464825600000,1025.498130063574)
(train,1464825600000,1316.9200894070082)
(train,1464825600000,1167.0643097676682)
(train,1464782400000,2458.505552479678)
(train,1464782400000,2554.5947987672957)
(train,1464825600000,1508.3126629626247)
(train,1464825600000,1402.3572980025267)
(train,1464825600000,1594.48190936451)
(train,1464825600000,1837.2901858292064)
(train,1464825600000,1709.724155967423)
(train,1464825600000,1952.940066884456)
(train,1464782400000,2747.6829058571448)
(train,1464782400000,2640.192431513521)
(train,1464825600000,2064.121457245916)
(train,1464825600000,2238.115733518704)
(train,1464825600000,2138.4630470579214)
(train,1464825600000,2393.0991300212977)
(train,1464825600000,2502.4002353055935)
(train,1464825600000,2627.7196851592175)
(train,1464782400000,2918.85974474581)
(train,1464782400000,2814.738784925305)
(train,1464825600000,2765.9986645338486)
(train,1464825600000,2872.309673397977)
(train,1464825600000,2984.332623342237)
(train,1464825600000,3107.4309551113693)
(train,1464782400000,3021.425042768144)
(train,1464782400000,3127.3684422964884)
(train,1464782400000,3218.6676685388056)
(train,1464782400000,3327.1412297811194)
(train,1464825600000,3212.110383310972)
(train,1464825600000,3337.534452066035)
(train,1464782400000,3403.571082293149)
(train,1464782400000,3490.8437585138013)
(train,1464825600000,3470.616764160039)
(train,1464825600000,3551.6647710744564)
(train,1464868800000,459.4251966184639)
(train,1464868800000,214.017850459063)
(train,1464868800000,847.850661276226)
(train,1464868800000,625.9506449620051)
(train,1464868800000,1055.642369541619)
(train,1464868800000,1264.2762422405158)
(train,1464868800000,1466.284019390657)
(train,1464868800000,1625.676212971712)
(train,1464825600000,3820.2849915113893)
(train,1464825600000,3679.1208986007478)
(train,1464825600000,3946.410335501771)
(train,1464825600000,4091.8629263458)
(train,1464868800000,1929.9635306321202)
(train,1464868800000,1750.8143356927126)
(train,1464825600000,4191.439230909804)
(train,1464825600000,4305.689127146219)
(train,1464868800000,2096.368980767923)
(train,1464868800000,2216.3502165502764)
(train,1464868800000,2508.154245806927)
(train,1464868800000,2337.243694114291)
(train,1464868800000,2843.724609731519)
(train,1464868800000,2673.2823214569876)
(train,1464868800000,3133.4055206519492)
(train,1464868800000,2966.2141647584976)
(train,1464912000000,228.21219827974585)
(train,1464912000000,483.50747813473504)
(train,1464868800000,3295.761695491144)
(train,1464868800000,3482.4493196880794)
(train,1464868800000,3789.2476170912637)
(train,1464868800000,3613.8025139192105)
(train,1464912000000,668.0541620158382)
(train,1464912000000,920.2089060873886)
(train,1464868800000,3954.6761908600156)
(train,1464868800000,4163.181537566194)
(train,1464912000000,1349.8603972403344)
(train,1464912000000,1130.872858837782)
(train,1464912000000,1705.968434799293)
(train,1464912000000,1499.6558231836968)
(train,1464912000000,2113.293606107587)
(train,1464912000000,1887.3464804904252)
(train,1464868800000,4546.475579947062)
(train,1464868800000,4335.1333973283035)
(train,1464912000000,2425.126285667159)
(train,1464912000000,2238.555221738619)
(train,1464912000000,2562.7289861126696)
(train,1464912000000,2752.670112886207)
(train,1464912000000,2925.587861079567)
(train,1464912000000,3114.555714568501)
(train,1464912000000,3263.125334517899)
(train,1464912000000,3447.352964834248)
(train,1464868800000,4945.231982964561)
(train,1464868800000,4737.262631381136)
(train,1464912000000,3611.757087296654)
(train,1464912000000,3803.6126347410345)
(train,1464912000000,3952.248779476603)
(train,1464912000000,4160.869008237891)
(train,1464868800000,5246.711174208799)
(train,1464868800000,5060.52273085754)
(train,1464912000000,4351.652137428502)
(train,1464912000000,4591.211035947673)
(train,1464912000000,4789.213461430015)
(train,1464912000000,5041.952050424038)
(test,1464955200000,524.5641752819963)
(test,1464955200000,283.46711466177084)
(test,1464955200000,736.0195349957975)
(test,1464955200000,1018.192944560624)
(train,1464912000000,5493.094568366905)
(train,1464912000000,5254.792785145799)
(train,1464868800000,5427.6541557678265)
(train,1464868800000,5615.268725257561)
(test,1464955200000,1181.8242141909514)
(test,1464955200000,1666.4357711731875)
(test,1464955200000,1407.4926254230502)
(test,1464955200000,1935.6010882260357)
(train,1464868800000,5767.220869581996)
(train,1464912000000,5617.406168173952)
(train,1464912000000,5819.638566869491)
(train,1464868800000,5954.670633117624)
(test,1464955200000,2141.9077108473916)
(test,1464955200000,2396.9768013594435)
(train,1464868800000,6106.634384432805)
(train,1464868800000,6284.286957517367)
(test,1464955200000,2810.571918863562)
(test,1464955200000,2565.9129952761004)
(test,1464955200000,3039.82278878344)
(test,1464955200000,3200.7670222835777)
(test,1464955200000,3627.052992417733)
(test,1464955200000,3396.663732240613)
(train,1464998400000,258.23162402701627)
(train,1464998400000,558.6909641734711)
(test,1464955200000,3812.6095400573513)
(test,1464955200000,4045.9608257579507)
(train,1464998400000,796.2654667166926)
(train,1464998400000,1101.541154518438)
(train,1464912000000,6031.516110845533)
(train,1464912000000,6251.4612633915785)
(test,1464955200000,4201.824127791126)
(test,1464955200000,4444.68711150379)
(train,1464998400000,1282.532727727085)
(train,1464998400000,1539.1150189723812)
(train,1464998400000,1805.0227452819054)
(train,1464998400000,2100.488948622458)
(test,1464955200000,4628.07009302746)
(test,1464955200000,4873.960208167018)
(train,1464912000000,6411.2606357625755)
(train,1464912000000,6623.747350051785)
(test,1464955200000,5086.9468566596015)
(test,1464955200000,5352.4588893992)
(train,1464998400000,2313.985880731999)
(train,1464998400000,2584.9979719201096)
(train,1464912000000,6799.669493538175)
(train,1464912000000,7015.210987531059)
(train,1464998400000,2768.281371037594)
(train,1464998400000,3036.0932295265493)
(test,1464955200000,5577.497993082661)
(test,1464955200000,5884.406498107288)
(train,1464998400000,3222.8682960732704)
(train,1464998400000,3482.0518454975413)
(train,1464998400000,3692.055133383109)
(train,1464998400000,3954.2330162429034)
(train,1464998400000,4167.5704057498815)
(train,1464998400000,4429.428570215898)
(test,1464955200000,6106.261151443242)
(test,1464955200000,6361.481717117625)
(train,1464998400000,4626.113521137535)
(train,1464998400000,4903.020339219192)
(train,1464998400000,5077.88136415872)
(train,1464998400000,5351.04112404216)
(test,1464955200000,6791.108836714622)
(test,1464955200000,6535.800239542613)
(train,1465041600000,659.6807999879369)
(train,1465041600000,309.1078097604083)
(train,1464998400000,5628.695897230771)
(train,1464998400000,5851.327434697648)
(train,1465041600000,914.1310628414869)
(train,1465041600000,1264.5377762401745)
(train,1464998400000,6074.069782917246)
(train,1464998400000,6387.66851337854)
(train,1465041600000,1583.7867827520404)
(train,1465041600000,1863.253961814316)
(train,1465041600000,2367.488422684537)
(train,1465041600000,2082.9746705652287)
(train,1465041600000,2579.7637239989913)
(train,1465041600000,3127.244404163968)
(train,1465041600000,2882.515591419386)
(train,1465041600000,3434.4303228133163)
(train,1464998400000,6625.428967381056)
(train,1464998400000,6898.736142346445)
(test,1464955200000,7040.069907647209)
(test,1464955200000,7263.019572701221)
(train,1465041600000,3624.9190584492003)
(train,1465041600000,3892.2605464296885)
(train,1465041600000,4418.537048581457)
(train,1465041600000,4115.527956583269)
(train,1464998400000,7114.561426360561)
(train,1464998400000,7404.783838695844)
(test,1464955200000,7702.637349267828)
(test,1464955200000,7456.248457351333)
(train,1465041600000,4676.0589101930245)
(train,1465041600000,4992.7836278094455)
(train,1465084800000,664.7033260201517)
(train,1465084800000,305.12860707290054)
(test,1464955200000,8138.0607345242515)
(test,1464955200000,7898.089851542917)
(train,1465084800000,949.272595754778)
(train,1465084800000,1327.860388393941)
(train,1465084800000,1610.5879697470289)
(train,1465084800000,1952.1801918466454)
(train,1465041600000,5302.698405772948)
(train,1465041600000,5527.134352510994)
(train,1465041600000,5725.026503749133)
(train,1465041600000,6042.074841619521)
(train,1465084800000,2270.606686411392)
(train,1465084800000,2506.223557461465)
(train,1465041600000,6306.523073065228)
(train,1465041600000,6656.4393619680295)
(train,1465084800000,2744.7094813603944)
(train,1465084800000,3081.6164493011697)
(train,1465041600000,6905.777993283424)
(train,1465041600000,7232.358132874238)
(train,1465084800000,3702.800268149477)
(train,1465084800000,3356.6542479026975)
