(100000,train loss: ,36.55326987021243)
(100000,train loss: ,18.80796937453393)
(100000,train loss: ,72.88574364981893)
(100000,train loss: ,63.472361159390275)
(100000,train loss: ,99.17463638637955)
(100000,train loss: ,116.933507401799)
(100000,train loss: ,145.4424409696651)
(100000,train loss: ,190.1195294740354)
(100000,train loss: ,164.12956862512632)
(100000,train loss: ,204.58651483593357)
(100000,train loss: ,236.41073827041282)
(100000,train loss: ,279.2322231051706)
(100000,train loss: ,253.97110844417475)
(100000,train loss: ,299.1647594519046)
(100000,train loss: ,323.0227696651675)
(100000,train loss: ,359.2381507811349)
(100000,train loss: ,336.3558390027656)
(100000,train loss: ,373.88774552712835)
(100000,train loss: ,419.4198018857455)
(100000,train loss: ,400.8266643100023)
(100000,train loss: ,438.60335206090144)
(100000,train loss: ,454.0670681713662)
(100000,train loss: ,471.4991609057712)
(100000,train loss: ,480.8325354104309)
(train,1464739200000,451.762403040565)
(train,1464739200000,242.9635436958993)
(train,1464739200000,699.3825423100405)
(train,1464739200000,936.854027395739)
(train,1464739200000,1231.6038529416746)
(train,1464739200000,1453.6967748016825)
(train,1464739200000,1665.5647180557498)
(train,1464739200000,1901.8518602470022)
(train,1464739200000,2381.0429732055177)
(train,1464739200000,2849.4045272740154)
(train,1464739200000,2177.4806189721876)
(train,1464739200000,2596.1474326333623)
(train,1464739200000,3114.8135309765426)
(train,1464739200000,3312.900371035337)
(train,1464739200000,3616.189004928448)
(train,1464739200000,3831.783438798434)
(train,1464739200000,4296.079907501087)
(train,1464739200000,4790.048491599721)
(train,1464739200000,5246.912845962249)
(train,1464739200000,4065.4405632859402)
(train,1464739200000,4547.392562278209)
(train,1464739200000,5058.604831383155)
(train,1464739200000,5525.82677845632)
(train,1464739200000,6023.601425726276)
(train,1464739200000,5774.756977825652)
(train,1464739200000,6267.647037229355)
(train,1464739200000,6525.961621922863)
(train,1464739200000,6736.290297310694)
(train,1464739200000,7038.472865072333)
(train,1464739200000,7540.642026373972)
(train,1464739200000,7293.714288934964)
(train,1464739200000,8061.815839197163)
(train,1464739200000,7764.975817710073)
(train,1464739200000,8314.940317634524)
(train,1464739200000,8575.506930398878)
(train,1464739200000,8798.156015942299)
(test,1464782400000,697.7007711256812)
(test,1464782400000,1549.5866717713561)
(test,1464782400000,2433.092354242869)
(test,1464782400000,3267.055913384107)
(test,1464782400000,4234.1248515081925)
(test,1464782400000,4974.739969780106)
(test,1464782400000,5923.704021251981)
(test,1464782400000,6612.67788105561)
(train,1464825600000,1251.6149480643467)
(train,1464825600000,2309.217517307392)
(test,1464782400000,8329.365845801667)
(test,1464782400000,7563.918212604079)
(test,1464782400000,9918.150323671613)
(test,1464782400000,9171.97948025386)
(test,1464782400000,10747.974193819646)
(test,1464782400000,11486.198887058401)
(train,1464825600000,4868.54312274569)
(test,1464782400000,13034.66159649123)
(train,1464825600000,3638.8083088084813)
(test,1464782400000,12341.612192715593)
(test,1464782400000,14749.127148068314)
(test,1464782400000,16276.302408294858)
(test,1464782400000,13902.929184005243)
(test,1464782400000,15637.930001028397)
(train,1464825600000,7366.2760825604855)
(train,1464825600000,6251.993430930591)
(test,1464782400000,17811.499777667756)
(test,1464782400000,17139.160049181028)
(test,1464782400000,18637.18578036798)
(test,1464782400000,19483.804949738882)
(test,1464782400000,20362.67289264266)
(test,1464782400000,21062.32377026812)
(test,1464782400000,22704.269346179466)
(test,1464782400000,24355.890040417522)
(test,1464782400000,21901.13446197414)
(test,1464782400000,23579.610610001087)
(train,1464825600000,9783.681671340262)
(train,1464825600000,8747.20530101474)
(train,1464825600000,10990.538312788849)
(train,1464825600000,12064.797436158608)
(train,1464825600000,14539.41310063416)
(train,1464825600000,13449.315193680408)
(train,1464825600000,16902.020950155373)
(train,1464825600000,15792.15035589592)
(train,1464825600000,19196.72806450993)
(train,1464825600000,18147.83947504327)
(test,1464782400000,25210.986130597543)
(train,1464825600000,20451.560117136527)
(train,1464825600000,22996.187503616904)
(test,1464782400000,25997.563473358576)
(train,1464825600000,21706.459365552426)
(train,1464825600000,23991.212272398163)
(train,1464825600000,25237.327062249627)
(train,1464825600000,26462.026473848808)
(train,1464825600000,27505.809037450166)
(train,1464825600000,28785.213295578396)
