(train,1465030800000,4482.734170771133)
(train,1465095600000,3069.670725824433)
(train,1465041600000,4174.334680334184)
(train,1465052400000,3042.936638405503)
(train,1465074000000,3336.6085088024506)
(train,1465063200000,3648.891644054517)
(train,1465106400000,2715.819847901545)
(train,1465084800000,3927.5674964267228)
(train,1465095600000,3934.446532646239)
(train,1465106400000,3516.0955956409593)
(train,1465052400000,3833.066849240731)
(train,1465074000000,4218.584033412544)
(train,1465095600000,4374.827391695399)
(train,1465128000000,1006.6980599868201)
(train,1465041600000,4565.5950218850185)
(train,1465117200000,1905.2181203865764)
(train,1465106400000,4470.042873886422)
(train,1465117200000,2785.745548934079)
(train,1465095600000,4828.060722047012)
(train,1465117200000,3598.156358894567)
(train,1465138800000,504.925969155936)
(train,1465149600000,1001.2110297747281)
(train,1465160400000,1018.1637946942321)
(train,1465171200000,1025.1804889600414)
(train,1465182000000,1021.1573568542558)
(train,1465138800000,1438.424810107646)
(train,1465160400000,1611.9045336770419)
(train,1465182000000,1621.6535544251988)
(train,1465192800000,551.5043900709882)
(train,1465052400000,4636.381461177255)
(train,1465192800000,1033.145010134041)
(train,1465084800000,5252.37213825192)
(train,1465095600000,5275.457478268981)
(train,1465128000000,2343.8777222945973)
(train,1465203600000,555.51193636661)
(train,1465128000000,3243.975880229537)
(train,1465106400000,5386.6555820229505)
(train,1465138800000,1877.6152303219967)
(train,1465203600000,1660.74428965862)
(train,1465160400000,2114.239152018039)
(train,1465171200000,2115.8778398511295)
(train,1465128000000,4676.2665089413185)
(train,1465149600000,2565.655097179604)
(train,1465192800000,2146.7617528936917)
(train,1465160400000,2655.592761645866)
(train,1465138800000,2803.187120758431)
(train,1465171200000,3145.2615973329093)
(train,1465182000000,2658.06794046328)
(train,1465214400000,1059.193715196407)
(train,1465149600000,3566.808053722022)
(train,1465160400000,3694.5854046497498)
(train,1465138800000,3746.4531107450775)
(train,1465160400000,4209.8853769122925)
(train,1465171200000,4236.554283529519)
(train,1465192800000,3207.988694489566)
(train,1465182000000,4247.416156530395)
(train,1465203600000,2182.7798037380708)
(train,1465138800000,4240.125408313143)
(train,1465225200000,1081.3118101674959)
(train,1465192800000,4318.223451493431)
(train,1465268400000,587.5485972072795)
(train,1465236000000,1097.252930766926)
(train,1465246800000,1133.2658427131387)
(train,1465182000000,4801.960492403345)
(train,1465149600000,5107.024785704485)
(train,1465268400000,1150.0872179974447)
(train,1465279200000,596.5459801629466)
(train,1465171200000,5364.355853417857)
(train,1465182000000,5384.168127802315)
(train,1465138800000,5245.016181246485)
(train,1465268400000,1842.6307961164603)
(train,1465203600000,3846.9476449876247)
(train,1465203600000,4402.401311164863)
(train,1465214400000,2211.622252705989)
(train,1465182000000,5918.578452626613)
(train,1465192800000,5480.576730892678)
(train,1465279200000,1872.408053219953)
(train,1465290000000,596.6249165992051)
(train,1465225200000,2267.3892414875168)
(train,1465236000000,2326.308114258258)
(train,1465246800000,2373.5018193553697)
(train,1465214400000,3301.9021263868117)
(train,1465214400000,4456.409007721047)
(train,1465203600000,5567.3130088902235)
(train,1465268400000,2420.0975862543946)
(train,1465225200000,3365.653901786027)
(train,1465279200000,2450.8982753653545)
(train,1465268400000,2998.9842293696956)
(train,1465236000000,3472.450175442519)
(train,1465225200000,4533.162608081927)
(train,1465246800000,3548.68949780846)
(train,1465268400000,3613.4249105601257)
(train,1465300800000,1183.3184698450002)
(train,1465138800000,5723.572738694738)
(train,1465268400000,4208.97857584431)
(train,1465236000000,4642.884546305079)
(train,1465279200000,3042.586823844047)
(train,1465246800000,4771.829144334999)
(train,1465171200000,6429.429771135316)
(train,1465214400000,5030.182863571286)
(train,1465182000000,6450.137151905776)
(train,1465214400000,6196.032168003146)
(train,1465279200000,4266.553625914385)
(train,1465268400000,4851.8295866073495)
(train,1465192800000,6555.747769942983)
(train,1465290000000,3073.821443349244)
(train,1465279200000,4909.402803983781)
(train,1465225200000,5700.799043991476)
(train,1465236000000,5268.259287321013)
(train,1465290000000,4290.886282162602)
(train,1465257600000,5498.152097359206)
(train,1465246800000,6024.516887379082)
(train,1465322400000,1274.8843337096837)
(train,1465257600000,6098.456906196194)
(train,1465311600000,1185.1643524814856)
(train,1465268400000,6108.597359851902)
(train,1465344000000,1330.4793434029111)
(train,1465354800000,1328.4482331893428)
(train,1465279200000,5557.79181348785)
(train,1465268400000,6743.489762176476)
(train,1465300800000,3125.0721026020756)
(train,1465322400000,2017.0871811934335)
(train,1465365600000,1340.4571891085222)
(train,1465376400000,706.6821139898607)
(train,1465279200000,6817.902136662164)
(train,1465300800000,4357.028376026827)
(train,1465214400000,6741.591276166714)
(train,1465311600000,2531.2847734299194)
(train,1465333200000,2712.7580936523927)
(train,1465290000000,6234.3924709582925)
(train,1465344000000,2731.5924208652723)
(train,1465376400000,1358.198046578067)
(train,1465354800000,2740.652903056638)
(train,1465236000000,7009.043779536141)
(train,1465246800000,7269.942695271067)
(train,1465268400000,7364.017603379428)
(train,1465344000000,3379.217981737217)
(train,1465311600000,3746.676746298155)
(train,1465322400000,3877.257091170569)
(train,1465333200000,4013.106143984189)
(train,1465365600000,2760.741150496371)
